Order_ID,Date,Time,Month,DayOfWeek,Weather,Category,Menu,Type,Price,Cost,Margin,Is_Set
20231121-25826,2023-11-21,18:27,11,Tue,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231121-25827,2023-11-21,18:21,11,Tue,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231121-25828,2023-11-21,15:25,11,Tue,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231121-25829,2023-11-21,21:54,11,Tue,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20231121-25830,2023-11-21,18:55,11,Tue,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231121-25831,2023-11-21,20:08,11,Tue,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231121-25832,2023-11-21,21:34,11,Tue,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231121-25833,2023-11-21,12:14,11,Tue,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231121-25834,2023-11-21,13:01,11,Tue,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,TRUE
20231121-25834,2023-11-21,13:01,11,Tue,Sunny,Coffee,Americano,Ice,2500,750,1750,TRUE
20231121-25835,2023-11-21,19:47,11,Tue,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20231121-25836,2023-11-21,19:44,11,Tue,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20231121-25837,2023-11-21,15:20,11,Tue,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231121-25838,2023-11-21,19:52,11,Tue,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,TRUE
20231121-25838,2023-11-21,19:52,11,Tue,Sunny,Coffee,Americano,Ice,2500,750,1750,TRUE
20231121-25839,2023-11-21,13:37,11,Tue,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231121-25840,2023-11-21,16:22,11,Tue,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231121-25841,2023-11-21,12:25,11,Tue,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231121-25842,2023-11-21,14:12,11,Tue,Sunny,Tea,HerbTea,Hot,5000,470,4530,FALSE
20231121-25843,2023-11-21,12:01,11,Tue,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231121-25844,2023-11-21,16:24,11,Tue,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231121-25845,2023-11-21,10:54,11,Tue,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231121-25846,2023-11-21,19:20,11,Tue,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231121-25847,2023-11-21,11:50,11,Tue,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231121-25848,2023-11-21,12:17,11,Tue,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231121-25849,2023-11-21,10:24,11,Tue,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231121-25850,2023-11-21,19:01,11,Tue,Sunny,Sandwich,PumpkinSandwich,Hot,7000,3000,4000,TRUE
20231121-25850,2023-11-21,19:01,11,Tue,Sunny,Coffee,Americano,Ice,2000,750,1250,TRUE
20231121-25851,2023-11-21,18:04,11,Tue,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231121-25852,2023-11-21,21:34,11,Tue,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231121-25853,2023-11-21,18:02,11,Tue,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20231121-25854,2023-11-21,12:55,11,Tue,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231121-25855,2023-11-21,16:58,11,Tue,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,TRUE
20231121-25855,2023-11-21,16:58,11,Tue,Sunny,Coffee,Americano,Ice,2500,750,1750,TRUE
20231121-25856,2023-11-21,12:20,11,Tue,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231121-25857,2023-11-21,21:35,11,Tue,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231121-25858,2023-11-21,19:20,11,Tue,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231121-25859,2023-11-21,11:12,11,Tue,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231121-25860,2023-11-21,17:13,11,Tue,Sunny,Baked,Financier,Hot,3000,800,2200,FALSE
20231121-25861,2023-11-21,18:16,11,Tue,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231121-25862,2023-11-21,17:41,11,Tue,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231121-25863,2023-11-21,16:40,11,Tue,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,FALSE
20231121-25864,2023-11-21,12:44,11,Tue,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231121-25865,2023-11-21,15:58,11,Tue,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231121-25866,2023-11-21,19:48,11,Tue,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231121-25867,2023-11-21,15:19,11,Tue,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231121-25868,2023-11-21,20:00,11,Tue,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25869,2023-11-22,13:47,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25870,2023-11-22,14:41,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25871,2023-11-22,14:05,11,Wed,Sunny,Sandwich,ChickenSandwich,Hot,7000,3000,4000,FALSE
20231122-25872,2023-11-22,21:28,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25873,2023-11-22,13:50,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25874,2023-11-22,18:01,11,Wed,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20231122-25875,2023-11-22,19:29,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25876,2023-11-22,11:19,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25877,2023-11-22,20:46,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25878,2023-11-22,21:45,11,Wed,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20231122-25879,2023-11-22,11:05,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25880,2023-11-22,12:16,11,Wed,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231122-25881,2023-11-22,17:38,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25882,2023-11-22,20:45,11,Wed,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20231122-25883,2023-11-22,10:58,11,Wed,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20231122-25884,2023-11-22,12:10,11,Wed,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231122-25885,2023-11-22,15:41,11,Wed,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231122-25886,2023-11-22,20:41,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25887,2023-11-22,18:07,11,Wed,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20231122-25888,2023-11-22,14:18,11,Wed,Sunny,Baked,Scone,Hot,3800,900,2900,FALSE
20231122-25889,2023-11-22,13:11,11,Wed,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231122-25890,2023-11-22,15:28,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25891,2023-11-22,10:21,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25892,2023-11-22,21:50,11,Wed,Sunny,Sandwich,PumpkinSandwich,Hot,7000,3000,4000,FALSE
20231122-25893,2023-11-22,12:09,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25894,2023-11-22,20:39,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25895,2023-11-22,16:17,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25896,2023-11-22,15:27,11,Wed,Sunny,Sandwich,PumpkinSandwich,Hot,7000,3000,4000,TRUE
20231122-25896,2023-11-22,15:27,11,Wed,Sunny,Coffee,Americano,Ice,2000,750,1250,TRUE
20231122-25897,2023-11-22,10:51,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25898,2023-11-22,18:24,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25899,2023-11-22,17:04,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25900,2023-11-22,18:17,11,Wed,Sunny,Sandwich,ChickenSandwich,Hot,7000,3000,4000,TRUE
20231122-25900,2023-11-22,18:17,11,Wed,Sunny,Coffee,Americano,Ice,2000,750,1250,TRUE
20231122-25901,2023-11-22,10:34,11,Wed,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231122-25902,2023-11-22,20:05,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25903,2023-11-22,13:40,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25904,2023-11-22,12:51,11,Wed,Sunny,Tea,HerbTea,Hot,5000,470,4530,FALSE
20231122-25905,2023-11-22,16:13,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25906,2023-11-22,12:30,11,Wed,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231122-25907,2023-11-22,11:18,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25908,2023-11-22,20:31,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25909,2023-11-22,11:29,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25910,2023-11-22,21:05,11,Wed,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20231122-25911,2023-11-22,11:01,11,Wed,Sunny,Tea,HerbTea,Hot,5000,470,4530,FALSE
20231122-25912,2023-11-22,12:31,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25913,2023-11-22,18:54,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25914,2023-11-22,13:40,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25915,2023-11-22,13:43,11,Wed,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,TRUE
20231122-25915,2023-11-22,13:43,11,Wed,Sunny,Coffee,Americano,Ice,2500,750,1750,TRUE
20231122-25916,2023-11-22,12:49,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25917,2023-11-22,19:26,11,Wed,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,TRUE
20231122-25917,2023-11-22,19:26,11,Wed,Sunny,Coffee,Latte,Ice,3500,1150,2350,TRUE
20231122-25918,2023-11-22,20:31,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25919,2023-11-22,10:39,11,Wed,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20231122-25920,2023-11-22,12:06,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25921,2023-11-22,11:43,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25922,2023-11-22,19:30,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25923,2023-11-22,17:45,11,Wed,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20231122-25924,2023-11-22,13:39,11,Wed,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20231122-25925,2023-11-22,12:47,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25926,2023-11-22,20:41,11,Wed,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231122-25927,2023-11-22,14:13,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25928,2023-11-22,17:08,11,Wed,Sunny,Sandwich,ChickenSandwich,Hot,7000,3000,4000,FALSE
20231122-25929,2023-11-22,12:13,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25930,2023-11-22,17:49,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25931,2023-11-22,14:27,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25932,2023-11-22,14:38,11,Wed,Sunny,Baked,Financier,Hot,3000,800,2200,FALSE
20231122-25933,2023-11-22,10:16,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25934,2023-11-22,15:46,11,Wed,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231122-25935,2023-11-22,11:16,11,Wed,Sunny,Baked,Scone,Hot,3800,900,2900,FALSE
20231122-25936,2023-11-22,16:06,11,Wed,Sunny,Baked,Financier,Hot,3000,800,2200,FALSE
20231122-25937,2023-11-22,13:47,11,Wed,Sunny,Sandwich,ChickenSandwich,Hot,7000,3000,4000,TRUE
20231122-25937,2023-11-22,13:47,11,Wed,Sunny,Coffee,Americano,Ice,2000,750,1250,TRUE
20231122-25938,2023-11-22,16:04,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25939,2023-11-22,11:43,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25940,2023-11-22,18:41,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25941,2023-11-22,16:49,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25942,2023-11-22,19:18,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25943,2023-11-22,16:09,11,Wed,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231122-25944,2023-11-22,10:20,11,Wed,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231122-25945,2023-11-22,21:28,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25946,2023-11-22,15:25,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231122-25947,2023-11-22,17:47,11,Wed,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,TRUE
20231122-25947,2023-11-22,17:47,11,Wed,Sunny,Coffee,Latte,Ice,3500,1150,2350,TRUE
20231122-25948,2023-11-22,19:43,11,Wed,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231122-25949,2023-11-22,15:53,11,Wed,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-25950,2023-11-23,11:22,11,Thu,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231123-25951,2023-11-23,17:12,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-25952,2023-11-23,13:50,11,Thu,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20231123-25953,2023-11-23,20:30,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-25954,2023-11-23,19:10,11,Thu,Sunny,Sandwich,ChickenSandwich,Hot,7000,3000,4000,TRUE
20231123-25954,2023-11-23,19:10,11,Thu,Sunny,Coffee,Americano,Ice,2000,750,1250,TRUE
20231123-25955,2023-11-23,10:52,11,Thu,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20231123-25956,2023-11-23,16:05,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-25957,2023-11-23,21:44,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-25958,2023-11-23,20:40,11,Thu,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,FALSE
20231123-25959,2023-11-23,18:03,11,Thu,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,FALSE
20231123-25960,2023-11-23,12:05,11,Thu,Sunny,Tea,HerbTea,Hot,5000,470,4530,FALSE
20231123-25961,2023-11-23,15:07,11,Thu,Sunny,Baked,Financier,Hot,3000,800,2200,FALSE
20231123-25962,2023-11-23,20:24,11,Thu,Sunny,Sandwich,ChickenSandwich,Hot,7000,3000,4000,TRUE
20231123-25962,2023-11-23,20:24,11,Thu,Sunny,Coffee,Americano,Ice,2000,750,1250,TRUE
20231123-25963,2023-11-23,13:24,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-25964,2023-11-23,16:36,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-25965,2023-11-23,17:23,11,Thu,Sunny,Baked,Financier,Hot,3000,800,2200,FALSE
20231123-25966,2023-11-23,15:22,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-25967,2023-11-23,21:36,11,Thu,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20231123-25968,2023-11-23,21:47,11,Thu,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231123-25969,2023-11-23,11:20,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-25970,2023-11-23,10:48,11,Thu,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20231123-25971,2023-11-23,21:29,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-25972,2023-11-23,10:01,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-25973,2023-11-23,19:51,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-25974,2023-11-23,11:56,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-25975,2023-11-23,20:51,11,Thu,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20231123-25976,2023-11-23,15:07,11,Thu,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231123-25977,2023-11-23,19:52,11,Thu,Sunny,Baked,Financier,Hot,3000,800,2200,FALSE
20231123-25978,2023-11-23,21:18,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-25979,2023-11-23,11:40,11,Thu,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231123-25980,2023-11-23,12:33,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-25981,2023-11-23,17:45,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-25982,2023-11-23,19:35,11,Thu,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20231123-25983,2023-11-23,21:52,11,Thu,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231123-25984,2023-11-23,15:26,11,Thu,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20231123-25985,2023-11-23,12:32,11,Thu,Sunny,Sandwich,PumpkinSandwich,Hot,7000,3000,4000,FALSE
20231123-25986,2023-11-23,20:24,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-25987,2023-11-23,18:04,11,Thu,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20231123-25988,2023-11-23,21:26,11,Thu,Sunny,Tea,HerbTea,Hot,5000,470,4530,FALSE
20231123-25989,2023-11-23,16:59,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-25990,2023-11-23,18:02,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-25991,2023-11-23,20:29,11,Thu,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20231123-25992,2023-11-23,19:23,11,Thu,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20231123-25993,2023-11-23,12:06,11,Thu,Sunny,Tea,HerbTea,Hot,5000,470,4530,FALSE
20231123-25994,2023-11-23,12:06,11,Thu,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20231123-25995,2023-11-23,15:25,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-25996,2023-11-23,14:42,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-25997,2023-11-23,15:43,11,Thu,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231123-25998,2023-11-23,14:58,11,Thu,Sunny,Sandwich,PumpkinSandwich,Hot,7000,3000,4000,TRUE
20231123-25998,2023-11-23,14:58,11,Thu,Sunny,Coffee,Americano,Ice,2000,750,1250,TRUE
20231123-25999,2023-11-23,12:24,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-26000,2023-11-23,21:10,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-26001,2023-11-23,17:06,11,Thu,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231123-26002,2023-11-23,17:25,11,Thu,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,FALSE
20231123-26003,2023-11-23,20:33,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-26004,2023-11-23,10:34,11,Thu,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,TRUE
20231123-26004,2023-11-23,10:34,11,Thu,Sunny,Coffee,Americano,Ice,2500,750,1750,TRUE
20231123-26005,2023-11-23,13:52,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-26006,2023-11-23,20:21,11,Thu,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20231123-26007,2023-11-23,18:27,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-26008,2023-11-23,11:29,11,Thu,Sunny,Sandwich,PumpkinSandwich,Hot,7000,3000,4000,FALSE
20231123-26009,2023-11-23,18:46,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-26010,2023-11-23,14:53,11,Thu,Sunny,Sandwich,ChickenSandwich,Hot,7000,3000,4000,FALSE
20231123-26011,2023-11-23,11:14,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-26012,2023-11-23,13:51,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-26013,2023-11-23,20:11,11,Thu,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20231123-26014,2023-11-23,10:25,11,Thu,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20231123-26015,2023-11-23,20:01,11,Thu,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20231123-26016,2023-11-23,15:34,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-26017,2023-11-23,11:44,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-26018,2023-11-23,21:05,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-26019,2023-11-23,21:21,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-26020,2023-11-23,15:06,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-26021,2023-11-23,13:12,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-26022,2023-11-23,11:13,11,Thu,Sunny,Sandwich,ChickenSandwich,Hot,7000,3000,4000,FALSE
20231123-26023,2023-11-23,13:36,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-26024,2023-11-23,16:34,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-26025,2023-11-23,15:30,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-26026,2023-11-23,17:13,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-26027,2023-11-23,15:12,11,Thu,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231123-26028,2023-11-23,20:00,11,Thu,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,TRUE
20231123-26028,2023-11-23,20:00,11,Thu,Sunny,Coffee,Latte,Ice,3500,1150,2350,TRUE
20231123-26029,2023-11-23,16:21,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-26030,2023-11-23,13:53,11,Thu,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20231123-26031,2023-11-23,10:03,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-26032,2023-11-23,18:04,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-26033,2023-11-23,12:00,11,Thu,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,FALSE
20231123-26034,2023-11-23,13:55,11,Thu,Sunny,Baked,Financier,Hot,3000,800,2200,FALSE
20231123-26035,2023-11-23,13:05,11,Thu,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20231123-26036,2023-11-23,13:39,11,Thu,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20231123-26037,2023-11-23,14:30,11,Thu,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231123-26038,2023-11-23,21:50,11,Thu,Sunny,Sandwich,PumpkinSandwich,Hot,7000,3000,4000,TRUE
20231123-26038,2023-11-23,21:50,11,Thu,Sunny,Coffee,Americano,Ice,2000,750,1250,TRUE
20231123-26039,2023-11-23,16:41,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-26040,2023-11-23,17:44,11,Thu,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20231123-26041,2023-11-23,13:44,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-26042,2023-11-23,12:58,11,Thu,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231123-26043,2023-11-23,12:32,11,Thu,Sunny,Sandwich,HamCheeseSandwich,Hot,6500,2800,3700,TRUE
20231123-26043,2023-11-23,12:32,11,Thu,Sunny,Coffee,Latte,Ice,3500,1150,2350,TRUE
20231123-26044,2023-11-23,16:40,11,Thu,Sunny,Beverage,Ade,Ice,6000,3000,3000,FALSE
20231123-26045,2023-11-23,11:24,11,Thu,Sunny,Sandwich,PumpkinSandwich,Hot,7000,3000,4000,TRUE
20231123-26045,2023-11-23,11:24,11,Thu,Sunny,Coffee,Latte,Ice,3000,1150,1850,TRUE
20231124-26046,2023-11-24,13:02,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26047,2023-11-24,15:46,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26048,2023-11-24,11:41,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26049,2023-11-24,10:50,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26050,2023-11-24,10:56,11,Fri,Sunny,Coffee,Filter,Ice,5500,1950,3550,FALSE
20231124-26051,2023-11-24,11:08,11,Fri,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
20231124-26052,2023-11-24,20:26,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26053,2023-11-24,12:16,11,Fri,Sunny,Coffee,Americano,Ice,3800,750,3050,FALSE
20231124-26054,2023-11-24,11:18,11,Fri,Sunny,Coffee,Latte,Ice,4500,1150,3350,FALSE
